ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
498,Biomass_thermal,3.4,-23.39527666,-52.08389855,2018,2708046.988
502,Biomass_thermal,20,-23.09315441,-49.94125682,2018,15929688.16
506,Biomass_thermal,3.6,-23.68217301,-50.41424937,2018,2867343.869
510,Biomass_thermal,6,-23.15999345,-50.10409942,2018,4778906.449
514,Biomass_thermal,4,-22.88915966,-51.39313455,2018,3185937.633
518,Biomass_thermal,3.6,-23.68190967,-51.68313455,2018,2867343.869
522,Biomass_thermal,4.2,-23.07075,-47.37063,2018,3122969.554
526,Biomass_thermal,3.8,-20.30130878,-42.69056232,2018,2825543.883
530,Biomass_thermal,6.4,-21.72036753,-47.64046316,2018,4758810.75
534,Biomass_thermal,2.22,-30.33200967,-54.31053455,2018,1768195.386
538,Biomass_thermal,15,-18.87200967,-49.25243455,2018,11153462.69
542,Biomass_thermal,16.2,-22.00950967,-47.99263455,2018,12045739.71
546,Biomass_thermal,4.8,-22.79888889,-47.66111111,2018,3569108.062
550,Biomass_thermal,1.52,-22.66365,-50.21668,2018,1130217.553
554,Biomass_thermal,101.875,-19.94484195,-47.81275575,2018,75750600.8
558,Biomass_thermal,75,-22.63570967,-47.67492455,2018,55767313.47
562,Biomass_thermal,58,-21.10566967,-48.06798455,2018,43126722.42
